,meanHR,minHR,maxHR,sdHR,modeHR,nNN,meanNN,SDSD,CVNN,SDNN,pNN50,pNN20,RMSSD,medianNN,q20NN,q80NN,minNN,maxNN,triHRV,max_ecg,min_ecg,mean_ecg,sd_ecg,ku_ecg,sk_ecg,median_ecg,q1_ecg,q3_ecg,q05_ecg,q95_ecg,totalpower,LF,HF,ULF,VLF,VHF,LF/HF,rLF,rHF,peakLF,peakHF,SD1,SD2,SD1SD2,apEn,sampEn,max_eda,min_eda,mean_eda,sd_eda,ku_eda,sk_eda,median_eda,dynrange,scl_slope,max_scr,min_scr,mean_scr,sd_scr,max_scl,min_scl,mean_scl,sd_scl,nSCR,aucSCR,meanAmpSCR,maxAmpSCR,meanRespSCR,sumAmpSCR,sumRespSCR,meanRR,minRR,maxRR,sdRR,modeRR,nBB,meanBB,SDSDb,CVNNb,SDNNb,RMSSDb,medianBB,q20BB,q80BB,minBB,maxBB,meanTT,SDTT,medianTT,q20TT,q80TT,minTT,maxTT,meanBA,SDBA,medianBA,q20BA,q80BA,minBA,maxBA,meanBW,SDBW,medianBW,q20BW,q80BW,minBW,maxBW,max_rsp,min_rsp,mean_rsp,sd_rsp,ku_rsp,sk_rsp,median_rsp,q1_rsp,q3_rsp,q05_rsp,q95_rsp,totalpower_rsp,LF_rsp,HF_rsp,VLF_rsp,VHF_rsp,LF/HF_rsp,rLF_rsp,rHF_rsp,peakLF_rsp,peakHF_rsp,SD1_rrv,SD2_rrv,SD1SD2_rrv,apEn_rrv
iqyg_Relax,74.56042665073961,51.81347150259067,98.03921568627452,7.439788165001258,46.225744183683844,73.6,812.6630434782609,60.041648976463286,81.16954574195073,0.0998809363774422,54.34782608695653,158.96739130434784,60.04169771484543,818.0,758.4000000000001,862.0,612.0,1158.0,2.944,6.246621843530219,-3.433509064415838,0.00023976935574353695,0.839063241546502,17.40933964713099,2.641787545431698,0.005277088475629239,-0.09957876099950896,0.06703511337379749,-0.9533545767456987,0.35444658404418666,457.5452641257401,160.7920443529048,226.31277871600855,0.0,45.95410453131108,24.486336525515643,0.7104859268891605,41.537081113629064,58.46291888637094,0.046875,0.21875,21.227928572439758,53.492407834756015,0.3968400270560859,0.0007066369702117825,0.007739120992955384,2.461182922480035,-1.7153857182620085,4.117058273225969e-05,0.9962290128638661,-0.29779013318579306,0.5576298974392373,-0.15583186426053433,-1.4347693910927812,-0.013814863886095421,2.0673156174197085,-1.2804467924999052,0.001051377677796828,0.3281471970450743,2.1208910306815483,-1.339756332640284,0.0031055131928298214,0.8898376631759235,3.6,78.91998002202058,0.9746348184735313,3.3477624099196137,3.265111111111111,3.5086853465047128,11.7544,14.01234169676087,7.15307582260372,19.828155981493722,4.1790188476585435,12.675080158890003,12.4,4737.4838709677415,2285.728343925022,1587.2287041939715,0.3350362233253879,2289.946840722145,4420.0,3178.0,5802.0,3026.0,8388.0,2442.103448275862,873.6204235655598,2512.0,1599.6,2869.4,1537.0,5199.0,1.6688182658450266,0.40762030467538635,1.5250588824154756,1.3853993247185776,2.0807903847131746,1.1493340056952732,2.8310961108812673,40746.096774193546,21534.890738512397,42432.5,19216.200000000004,63370.8,485.0,73916.0,2.0000505371855954,-1.6918420754091656,-9.852859269206723e-18,0.6023548977539168,0.2372906296085806,0.2277309771304348,-0.009475187870979375,-0.42283530301144284,0.3986829408231971,-0.9419479301790634,1.080372749196397,420968.50646090484,248738.17320448108,172219.3476942796,0.0,10.985562144220593,1.444310273698378,59.08866354814505,40.91133645185495,0.09375,0.1875,808.12700596984,751.8442199758612,1.0748596378060682,0.01805017210361637
iqyg_Speaking,93.1161128287442,66.07929515418502,114.06844106463879,10.429636100846722,47.98914591045377,91.0,653.0769230769231,33.05794389130981,78.62796398357821,0.12039617571101492,6.593406593406594,35.16483516483517,33.06155874526588,630.0,596.0,716.0,526.0,908.0,5.055555555555555,5.138262809675301,-3.1330429672365026,-1.4739739284289933e-05,0.8278026784131145,12.261753487487981,2.1401443624241683,-0.0010070154413306348,-0.18263090650014402,0.0885400359811345,-0.9050967722140033,0.9930761701572737,225.6537799093777,93.44013759623614,115.56586140043098,0.0,0.0,16.64778091271056,0.8085444651554138,44.70691656928285,55.29308343071714,0.07017543859649122,0.3508771929824561,11.687748148814785,54.010072220230995,0.21639941715235866,0.0006459141330781293,0.01726306742378071,1.4640675224151203,-1.6556032047041895,5.9951131646206095e-06,0.9954072979536753,-1.1381351382709435,0.23212716822696472,-0.2931783756835758,-0.8843106356977055,-0.01785401268265096,1.1772656658270686,-1.1069418224175434,-0.009063670859677339,0.3090541693917266,1.5490045802151517,-1.623686681978433,0.015419617632696402,0.8668799043491133,9.0,-271.895347860228,0.48539071683952084,2.284207488244612,1.7597777777777779,4.368516451555688,15.838000000000001,12.94362954415927,6.543075245365322,19.35483870967742,3.8927980559548834,12.811763464312097,10.0,5140.2,2101.10696280218,1776.5950467115458,0.34562761112632695,2107.689308750752,4721.0,3674.4,6424.799999999999,3100.0,9170.0,2605.7272727272725,877.6083295897374,2097.0,1877.0,3373.0,1603.0,4521.0,1.2056790478039865,0.41006662660649545,1.1266064182773483,0.8848556646821539,1.2929292594090431,0.8405094085685685,2.281750625260062,14852.739130434782,8497.320760443265,13649.0,7512.4,24116.600000000002,691.0,29354.0,1.7285971149963093,-1.1899071198779327,1.8000415972589204e-17,0.44899518655551335,1.7371474811029355,0.6329190630100608,-0.018702071914891427,-0.2913953835852098,0.25432997980962946,-0.6921376515228379,0.7128419565682904,216231.1374514767,210527.55779091862,5703.043287017836,0.0,0.5363735402481403,36.9149500004944,97.36251795139658,2.6374820486034145,0.09230769230769231,0.18461538461538463,742.8534906978463,1075.8760312266006,0.6904638351789685,0.10536051565782678
iqyg_Stroop,82.92358519188078,67.72009029345372,98.6842105263158,7.475069654905487,30.964120232862072,81.0,729.358024691358,36.52136361090588,64.65622455630961,0.088648129406227,14.814814814814813,39.50617283950617,36.522595745647656,732.0,664.0,790.0,608.0,886.0,3.6818181818181817,5.26223164554498,-3.3691433155763777,5.0963463267122336e-05,0.8369439279712639,14.453052814398902,2.3283929512132766,0.00038705493531984074,-0.13900939634087192,0.07801875222497807,-0.9332576529191545,0.6886381623446032,827.2144333359607,405.7645262902743,395.22077937926343,0.0,0.0,26.229127666423025,1.0266781188164524,50.65817355426998,49.34182644573003,0.1415929203539823,0.17699115044247787,12.91225193372558,44.09801228513594,0.2928080261358605,0.003845322473059909,0.013751171612824409,1.4913060803744274,-1.3100208808506748,4.690835703877383e-05,0.9989442392178799,-1.5395729876303021,0.20982605079486072,-0.22874225500696133,-1.1383834427173658,-0.052964491714112126,0.31207621150976256,-0.5458788626327956,0.000826928614355694,0.16581225873113664,1.4166362895843518,-1.1795591206004943,-0.006631427544430274,0.9763675620882969,10.0,24.7707675124593,0.22863879425052536,0.48099935122306126,1.3286666666666667,2.0577491482547283,11.958,13.33117281865649,6.648936170212766,17.25129384703853,3.4331523255099423,10.602357676825763,11.0,4931.818181818182,1645.5051017848593,1719.9523153105579,0.34874609158370756,1655.3643707655424,4172.0,3652.0,6346.0,3478.0,9024.0,2410.2727272727275,687.2287022936384,2223.0,1927.0,3131.0,1551.0,3919.0,1.3336171765658733,0.5789729752643111,1.1217054333130232,0.9185812844862281,1.5487717071549647,0.8483587257847819,2.9204987086372847,15089.708333333334,8130.5514700171,15439.0,7376.200000000001,22588.800000000003,536.0,28473.0,2.279408651553322,-1.2114547797642363,2.7474319116057207e-17,0.5586544711823042,2.7433746218447936,1.010137424883771,-0.021508147630754204,-0.3332405411909626,0.21726518868700695,-0.8920643854203204,0.9755227449850454,11767.553625191422,1982.9998427473965,9782.831295131873,0.0,1.7224873121529323,0.2027020381854255,16.853886644380502,83.1461133556195,0.13846153846153847,0.23076923076923078,581.773907974567,827.0860777452368,0.7034018872141721,0.09531017980432521
iqyg_Video1,76.54585130831212,64.65517241379311,86.20689655172414,3.1471666968167056,21.551724137931032,75.95375722543352,785.1689497716895,29.832742231448652,32.315563694416475,0.04115746515933055,26.331811263318116,117.1765601217656,29.83409784953138,786.0,760.0,810.8,696.0,928.0,8.439306358381502,5.522886009840421,-3.3402924015424897,-1.6347144805451068e-05,0.8358980154434399,16.229096256423258,2.503412390371287,0.0015264625052575232,-0.11275280528178191,0.07805792883279075,-0.9389934114070334,0.37712385941549326,114.14097936941732,34.11615402668774,61.57943846769004,0.0,7.248374550015637,11.197012325023913,0.554018595745852,35.65070567768531,64.34929432231469,0.0625,0.265625,10.547467166623818,20.27483316687092,0.5202246094857333,0.00338025345711479,0.0035163154027558832,3.606643014710701,-1.639269973084068,4.470350835786883e-05,0.9955760077012514,0.8381334729797074,0.8911158119557111,-0.186581515202281,-2.2001519419801747,-0.011025625712810898,1.0095348159132744,-1.2363013518538573,-0.00246184723816788,0.31220052909060186,3.167611227721321,-1.37724332313379,0.008718623430363734,0.9220871275640753,5.895953757225434,-213.16857141633582,0.8634640215758919,1.4620125297437994,1.2288000000000001,5.090943942239362,6.392601156069365,11.64548587612949,6.499133448873484,18.92744479495268,3.5836423776558535,12.428311346079198,10.404624277456648,5660.333333333333,2394.9824840052656,1729.8326765583106,0.3056061497953555,2395.317645050371,5409.0,4128.400000000001,7873.6,3170.0,9232.0,2925.8275862068967,933.3039593928183,2757.0,2162.8,3732.0000000000005,1510.0,5122.0,0.9960954355875645,0.4023965098481472,0.9466352934875337,0.749497556994113,1.0999186349964458,0.6858323392406616,3.0039582871045765,42120.88524590164,25317.57707381318,38689.0,17560.0,67425.0,281.0,85897.0,2.49946682922296,-2.9066606403447817,-4.928620132440001e-18,0.4224836589052617,13.093424568434347,-0.12446180673219571,-0.007253317139657078,-0.19728940539996181,0.2020101587401932,-0.4914575052648286,0.49657903108302087,181489.77148120897,88247.15046830242,93239.50840541121,0.0,3.1126074953427256,0.9464566252816167,48.624593684160914,51.375406315839086,0.140625,0.1640625,846.7541776315627,907.0332557253214,0.9335425931593261,0.04302360051827092
iqyg_Video2,77.67522013444982,58.02707930367505,98.36065573770492,6.933820370275867,40.333576434029865,76.55172413793103,778.4459459459459,44.00941846785159,67.99794152128588,0.0873508839957496,18.28828828828829,87.52252252252252,44.01885804908594,788.0,729.6,821.2,610.0,1034.0,3.645320197044335,5.827725573873501,-3.4685085623457557,-2.287419929748175e-05,0.8272847499115222,16.101013925718423,2.5280624974978405,0.0027623634933647417,-0.1205703624858606,0.07482277506342765,-0.9433996646819278,0.4222391840925584,316.30330224101283,117.5346681744596,139.57213615825088,0.0,49.170519862088945,10.025978046213346,0.8421069664019144,45.71433590779777,54.285664092202246,0.05309734513274336,0.24778761061946902,15.559679117347168,45.33699434384703,0.3432004997803492,0.0035352830272441516,0.006920442844573795,2.0838381614472237,-1.066869262074217,2.624455705004548e-05,0.9997918444198105,-0.2133402127733599,1.0615466229705843,-0.3091818651779344,-1.95322729365715,-0.02722437652549603,0.41722726866405946,-0.13109259624027103,0.0001903765305930487,0.057581440425907834,2.1098260233206156,-1.0017175497811015,0.0007529050844551687,0.9954406333691568,3.103448275862069,11.048398483408045,0.2000314243439676,0.5483198649043305,2.6483333333333334,0.6207871789985201,8.21896551724138,12.218381853508292,7.434944237918216,19.62066710268149,3.7471420656440175,12.185722864763274,10.862068965517242,5360.380952380952,1857.7210339553137,1514.7861227686324,0.28258926673780543,1857.7217229714465,5708.0,3536.0,5984.0,3058.0,8070.0,2712.0,848.5228341064252,2779.0,1780.0,3007.0000000000005,1561.0,4646.0,1.4047779622142902,0.42595252844448905,1.2413549785931561,1.1086377568394714,1.8291768767486547,0.9196208770014314,2.458488045249443,28492.25581395349,15849.518387654742,27457.0,13345.8,43867.8,851.0,57135.0,1.749352665176491,-2.0231231274834753,1.3475810505795004e-17,0.5462808549870933,1.9789301116834137,-0.34082589028117666,0.011751861774529459,-0.2693203423513108,0.30519191354122344,-0.9203204077424794,0.919590281133305,149567.129801416,126035.77386858838,23528.2043323395,0.0,3.1516004881334188,5.356795278054955,84.26880281244516,15.73119718755484,0.0703125,0.1640625,656.8035703313434,874.8289232758596,0.750779441392833,0.1629560054701007
j9h8_Baseline,76.7285213357668,70.92198581560284,85.47008547008546,3.673793465279727,14.548099654482627,75.0,783.7333333333333,29.513761012723254,36.71923504407768,0.04685169493545127,9.333333333333334,45.33333333333333,29.514998477640738,782.0,756.0,818.0,702.0,846.0,7.5,5.7999107269715715,-2.084771348049273,3.528658880152596e-05,0.8074543804600837,22.88951049571625,4.088709494459561,-0.0060338820123968795,-0.12443029874737921,0.03333111258755728,-0.9660406059461711,0.21088696067696575,270.32930184204463,41.03130541675482,217.5212720895724,0.0,0.0,11.776724335717432,0.18863123143128122,15.869617627676025,84.13038237232398,0.07142857142857142,0.25,10.43469027520788,23.67012152548883,0.44083805247773794,0.012932083670177619,0.006968669316093316,1.0254409087700824,-2.284472173280393,-5.4880957840608366e-05,0.9978579400598082,-0.6741719582537216,-0.8399814123557804,0.5986126042454111,-0.4488743267542621,0.05308923452941633,0.3020187183258385,-0.2950752186638673,-0.0010355150425157764,0.10213685958498857,0.9088408455857174,-2.1333995007236912,0.0047296986821981895,0.9898877531999304,9.0,-31.009090226923625,0.1808695755364224,0.5970939369897058,1.8464444444444443,1.6278261798278018,16.618,10.634150662144213,5.819592628516004,15.781167806417676,3.5877372405579866,9.961575177901672,8.0,6376.25,3505.0265712696278,2262.217813894144,0.35478812999712117,3557.5646565753777,5865.0,4271.6,8399.600000000002,3802.0,10310.0,2531.7272727272725,592.4442575864057,2348.0,2066.0,3139.0,1696.0,3507.0,1.118669883867026,0.2605713752452821,1.0310725457224137,0.9018102534341468,1.3196639253876319,0.8098039546750899,1.6129993880672058,14305.380952380952,8675.824404226409,13871.0,6105.0,23549.0,285.0,28134.0,1.0945078340041179,-1.0941375976516985,-4.736951571734001e-18,0.40018087274907954,0.3809606115362918,0.010586926869913617,-0.003829907240454326,-0.21121308402724903,0.24626082046321485,-0.6883925820462863,0.6844766759363705,606235.2822543116,557562.3546109615,48670.85931298718,0.0,2.068330362962394,11.45577379321477,91.97159472705945,8.028405272940537,0.05,0.15000000000000002,1239.2140283918936,990.6925736625888,1.2508562810867971,0.1335313926245223
j9h8_Breathing,71.90357503232369,57.80346820809248,99.33774834437087,11.2505880954742,41.53428013627838,70.0,853.9904761904762,75.35950603498084,125.77144768250939,0.1472750003531152,138.57142857142856,217.14285714285714,75.37009166574862,885.0,717.2,976.0,604.0,1038.0,1.5217391304347827,6.656759471105312,-2.1105218813838356,1.3379970426504986e-05,0.8148698062079243,25.644457549896533,4.305621299729607,-0.0037874849838102735,-0.09109587706033459,0.028894302119949224,-0.9746871205780601,0.20313672696739163,3360.8012916240536,158.78449684636166,3035.4993952769073,0.0,8.976020824364822,157.54137867641975,0.052309184147235475,4.970894955138637,95.02910504486137,0.109375,0.21875,26.64360887210175,84.82373097979138,0.31410559951022893,0.0004183810099296359,0.0076110303981360245,1.557794095653393,-1.8039503870304676,-1.3369218557495009e-05,0.9994939649144461,-1.2478625605061697,-0.2772413281666126,0.09537795286119302,-0.8635459749077251,-0.018575263657652403,0.15065912595645636,-0.18738789686959167,0.00010239095393862314,0.04422435169560799,1.4190935009599386,-1.747227381178125,0.0006918349921274663,0.9963411418427631,3.6666666666666665,9.250431325380951,0.12687298800678995,0.3081695936679726,3.1992727272727275,0.4652009560248965,11.730666666666666,6.411456253920677,5.3985963649451145,8.22143052891203,0.7513833002178719,2.822834163966916,6.0,9479.111111111111,1169.0567338922538,1039.4868867159032,0.10966079778276361,1169.1183203845637,9376.0,8929.2,10411.2,7298.0,11114.0,4034.090909090909,1006.9242053759065,4282.5,2820.4,4879.0,2126.0,5655.0,1.8975981974600094,0.19005666670772148,1.8518002797156452,1.73070927262862,2.090119654031318,1.5855433014736708,2.2653229408733533,44407.166666666664,26456.184175706236,45149.5,16863.400000000005,70702.8,265.0,89015.0,1.5072246579169926,-1.3769404966077803,-7.579122514774402e-18,0.6307168618065816,-0.7185049778421089,0.4073702681714368,-0.12295422124512806,-0.4927304039909437,0.49144409179798004,-0.8820542879938372,1.1136867040178393,47398.39332572832,47335.79838873189,62.578591434050395,0.0,0.01634556237397583,756.4216020844381,99.86797313448045,0.13202686551954443,0.0703125,0.1640625,413.32397206350487,609.8301085102921,0.6777690479618705,0.051229928201227626
j9h8_Counting1,75.58781600374024,65.21739130434783,87.46355685131195,5.716385154722417,22.24616554696412,74.0,798.3513513513514,34.44342330394479,60.612511515593084,0.07592210047993989,14.864864864864865,59.45945945945946,34.443521370260065,794.0,738.0,858.8000000000001,686.0,920.0,8.222222222222221,6.434787781079475,-2.1440169171803896,0.0006694896625580675,0.8193637029072346,24.222508141516933,4.207612650456126,-0.004846892967896211,-0.10563367363843039,0.02815312061403115,-0.9716382408044228,0.18805624718673958,228.08080529628646,103.21852770874104,98.055610660088,0.0,0.0,26.80666692745744,1.052652948810348,51.28255847733209,48.717441522667926,0.07079646017699115,0.24778761061946902,12.17758909274906,41.00030665044668,0.29701214667906367,0.0055823187308718936,0.01515180502060222,2.075088409679478,-0.9640814245100214,6.650307318298777e-05,0.992232070877732,-0.9624915181963809,0.7793384757047718,-0.5906571622824945,-2.1523995348568277,0.0484413496300786,0.12123707399640994,-0.14546285159559824,-0.000517372445057608,0.05315338491468365,1.7669675563748564,-0.9261869660062133,-0.010960357604574589,0.9639274119457425,5.0,-15.540509741620205,0.08192433277955187,0.266660520975695,1.6835999999999998,0.40962166389775934,8.418,14.247613906120968,8.25536598789213,19.65923984272608,3.7389563801772163,11.40387385483395,12.0,4583.833333333333,1829.3035119528347,1442.9644159006677,0.31479425864102123,1861.0987956776305,3754.0,3512.0,5966.0,3052.0,7268.0,2433.25,955.336426344144,1881.0,1787.4,3004.0,1752.0,4934.0,1.7129663281984628,0.39072151731268573,1.8133510520731093,1.3097156757010242,2.0801226915225683,1.1614478361504532,2.343534773904228,12855.26923076923,8725.171916127289,11456.0,4454.0,21312.0,23.0,29222.0,1.4934858522249432,-1.4787863963402494,1.4210854715202004e-17,0.6056977116535838,-0.3065123710686479,0.060191063387371714,0.02837790837733071,-0.4127769396735035,0.348116203505151,-0.9981615393070855,1.0830715479277915,125542.76313273975,98861.48636720545,26680.2623256398,0.0,1.0144398944987718,3.7054165795138867,78.74789653367291,21.252103466327082,0.08053691275167786,0.16107382550335572,646.756459075108,713.9099417704432,0.9059356387042325,0.08701137698962969
j9h8_Counting2,74.80877320847083,63.829787234042556,86.70520231213872,5.5494275275826475,22.875415078096168,74.0,806.4594594594595,46.40029959590352,59.686158744333355,0.07401011674454017,28.37837837837838,71.62162162162163,46.4303868379083,802.0,747.2,860.8,692.0,940.0,3.5238095238095237,6.458710203826591,-2.146773365008845,-1.9613784690973488e-06,0.8123770634710962,23.849536908754402,4.1692451203799425,-0.003647970747847515,-0.10763721214143232,0.028823734199738694,-0.9674761877972402,0.18786293514719182,276.2992577978319,93.61133578215212,86.26862587065492,0.0,0.0,96.41929614502486,1.0851144878846957,52.041002745394636,47.95899725460537,0.07017543859649122,0.17543859649122806,16.4049832466754,38.82605762867478,0.42252508363248253,0.006001021036412535,0.014652276786870375,1.4313565151540861,-1.1685324749853951,-0.0001305151958078568,0.9977369226537807,-1.825591335426897,0.1792920084706286,-0.5628695924841367,-1.2249180453217408,0.050715618530253186,0.2727806498509552,-0.2150460299986776,0.0020538329804730793,0.09340394896048476,1.1829771823687651,-1.1221545186008586,-0.00846403483251576,0.9754052399156198,6.0,61.63020102153453,0.17182116320067436,0.4013814323149677,1.3545,0.8591058160033718,5.418,15.159712573644017,10.141987829614605,18.75,2.8322575639557845,8.608012170385395,13.0,4126.461538461538,1260.0551465004307,912.16670333583,0.2210530002118744,1260.280524327818,3812.0,3431.2,5043.200000000002,3200.0,5916.0,2050.285714285714,426.50363062789455,1886.0,1726.0,2457.0,1616.0,2947.0,1.7256456453209255,0.2901077424061738,1.724514308806425,1.4711580894042517,1.8195724680879715,1.3997295311798938,2.5648074497518407,13994.758620689656,8683.707092755405,12746.0,5562.800000000001,22959.600000000002,436.0,29140.0,1.7722740473921954,-1.0920740894307968,-5.684341886080802e-18,0.6133613854995507,-0.743981734333695,0.32282361904442386,-0.05978662018920527,-0.5134565130522144,0.5197048634734758,-0.881438881260921,0.974354066598991,58730.78221577058,26683.37568874738,32043.473647487997,0.0,3.932879535204742,0.8327241915871123,45.43641620542944,54.56358379457057,0.08333333333333333,0.20833333333333331,445.4967693797316,491.788611289896,0.9058704474901379,0.026595320104917164
j9h8_Counting3,72.59458030439748,63.559322033898304,89.28571428571429,6.423831740414136,25.726392251815987,71.0,832.5633802816901,48.855814518283275,68.73683892348713,0.08256048794775318,25.352112676056336,60.56338028169014,48.87125944765492,848.0,776.0,886.0,672.0,944.0,2.9583333333333335,6.585450061060784,-2.1710150633725176,-2.5913571599418474e-05,0.821942070735537,25.795148563748395,4.33021446514242,-0.003163956049046926,-0.10388253011718329,0.026250575307997615,-0.9707110099069898,0.1930214737523963,716.2656947641468,85.66488963784484,587.6129307696186,0.0,0.0,42.98787435668339,0.14578455502271934,12.723557354971385,87.27644264502862,0.1415929203539823,0.21238938053097345,17.27313887313514,45.12394382279155,0.38279320045626614,0.0031941245289979214,0.024491020008295755,1.790288420380592,-1.4502850021210838,3.0460662496564812e-05,0.9969831744367823,-1.5154660369822475,0.015675798323642767,0.22450090976295173,-1.2344390363013087,0.04879203920952605,0.668374480532407,-0.5500985115153048,0.004682065029469704,0.2844721622058866,1.18740413795657,-1.2252708846766716,0.007658221177307223,0.9459226228243424,7.0,140.58695483387635,0.752466349788382,1.2184729920477118,2.4306666666666668,5.267264448518674,14.584,13.39310407781295,5.2328623757195185,18.25928180158247,4.112306575860661,13.026419425862953,10.0,5199.2,2627.4565836118836,2470.2228563431277,0.47511595175087085,2643.534334518426,4067.0,3585.6,6294.400000000001,3286.0,11466.0,2342.5,738.5362211834976,2061.5,1785.4,2924.0000000000005,1648.0,3838.0,1.9480881069969656,0.40985019879169143,1.8623333565633398,1.5552453819571102,2.3312466571706967,1.4167952895667297,2.721826259330305,13244.541666666666,8506.059149116227,12111.0,4976.400000000001,21629.200000000008,949.0,29059.0,1.8581385021777859,-1.270134039201087,-9.473903143468002e-18,0.6618064756474014,-0.27321667568674,0.4989675814027423,-0.09516158447663312,-0.48948745789059744,0.4387498280313711,-0.9476745548340673,1.2760474167255182,213135.56445927988,212601.99048538908,533.4499256445969,0.0,0.12404824621956002,398.5416067468571,99.74971317552077,0.2502868244792296,0.0851063829787234,0.1702127659574468,928.9461837726009,1548.7632262112231,0.5997987090932578,0.10536051565782678
j9h8_Math,73.75759359448601,62.11180124223603,93.16770186335404,7.730061055001016,31.055900621118013,72.0,821.6666666666666,51.2134058029895,78.53024894905147,0.09557433949174621,31.944444444444443,65.27777777777779,51.23599087129457,848.0,747.1999999999999,881.6,644.0,966.0,2.769230769230769,7.10034942199531,-2.20975896046507,0.00018559002026846013,0.82081718912766,25.580436563829245,4.30592184314372,-0.004049069809765221,-0.10116865437223621,0.027585373869176855,-0.9681594692839627,0.19160462733361505,1210.0870518498434,208.5956855160944,919.2435002134463,0.0,0.0,82.24786612030262,0.22692103394547683,18.495162090077997,81.504837909922,0.07079646017699115,0.21238938053097345,18.10667326547618,52.49879793826998,0.34489691148293855,0.0007916278523056874,0.020619287202735703,2.2775409877754194,-1.8640591158834547,-3.644017718518929e-06,0.9951614840960834,-0.333788343090053,0.2790391672172299,-0.09798487605435913,-1.2218180037149726,0.006241483790903425,0.8034552031598153,-0.6412241240103826,0.0005114784436975773,0.2883085936830469,1.477405629311108,-1.4274911786071902,-0.02525082072733509,0.8664855000158981,4.0,15.295242269574146,0.7897046267094219,1.4279132449383836,2.065,3.1588185068376875,8.26,12.511390449725218,6.285355122564425,18.315018315018314,4.268935274577915,12.029663192453889,10.0,5485.2,2577.4930877276765,2094.77009717057,0.38189493494686977,2608.688048298097,4828.0,3522.4,7154.4,3276.0,9546.0,2105.769230769231,542.8492004579815,1828.0,1725.0,2487.0,1593.0,3593.0,2.0450481221576173,0.561926727782209,1.7865887357853534,1.7456444352243077,2.2027997605509952,1.463899455194409,3.2139398531486965,13500.72,8474.507332087216,12110.0,5548.4000000000015,22439.4,949.0,29253.0,2.3190215267581284,-1.63003120754041,-1.8947806286936006e-18,0.7537994377627631,0.5496592991594413,0.6463053940065185,-0.1020093417339725,-0.5467504484579887,0.46727567403965165,-1.0167043315581776,1.304892966663509,226458.02711112006,222160.28984543655,4297.460734527365,0.0,0.2765311561473804,51.695711390803375,98.10231236355503,1.8976876364449713,0.08053691275167786,0.16107382550335572,911.2814203968464,1181.2335882980371,0.7714658890709777,0.10536051565782678
j9h8_Reading,72.80804149089693,62.63048016701461,84.98583569405099,5.871492099314634,22.35535552703638,71.0,829.4084507042254,48.96195941123838,66.22232666030324,0.07984284052576976,29.577464788732392,64.7887323943662,48.965293831447596,830.0,766.0,886.0,706.0,958.0,4.733333333333333,6.933226225933221,-2.317637929580856,7.497916531715513e-06,0.8252514722596552,26.218158923146337,4.337028678329088,-0.0037851966005386394,-0.0977316886676751,0.027160387490274236,-0.9650932939145546,0.2006549059142174,708.4710969915892,232.18005289291034,416.9932379488962,0.0,0.0,59.297806149782645,0.5567957265565172,35.76549685090002,64.23450314909998,0.1415929203539823,0.17699115044247787,17.31066675993358,43.83435890267089,0.394910914480805,0.00547117916638129,0.028631812674327153,1.4731421785048464,-1.1513449465229777,0.00012128118357083318,0.998167384154611,-1.6137867268003463,0.41264947413108266,-0.47593571427442816,-1.2794968032418828,0.043456228444117555,0.46369483812269696,-0.4674420680031702,-0.0006224290582801407,0.13548305268536573,1.4184582734351714,-1.1389894468774142,0.002699036345489367,0.9694893993083815,4.0,-18.70165623813915,0.284953590352238,0.9311369061258672,2.125,1.139814361408952,8.5,12.311612406449436,7.130972189208462,18.028846153846153,3.5536638237327107,10.897873964637691,10.0,5304.6,2509.2117300405002,1546.3350348485285,0.2915083201086846,2532.112249574344,5320.0,3810.8,6421.200000000001,3328.0,8414.0,2372.0833333333335,754.7971535820438,2040.0,1861.0,3010.0000000000005,1747.0,4291.0,1.958756061214612,0.3259532645116729,2.0509505158275596,1.7338289752728833,2.205410950819776,1.238187520735122,2.481375270052701,14354.291666666666,8762.214072744242,14640.5,5144.000000000001,22481.800000000003,742.0,29207.0,1.7023068610204917,-1.3735688892207285,7.010688326166321e-17,0.685179191336644,-0.514338592291486,0.4595361748124136,-0.16823851919456587,-0.46138533284689487,0.47918326148234114,-1.042724728847082,1.2664405882508196,157570.73511169208,36343.03873757805,121221.36537997925,0.0,6.330994134778767,0.29980720497296437,23.065513395057714,76.9344866049423,0.125,0.20833333333333331,887.1403148722331,620.2593543564391,1.430273173054683,0.10536051565782678
