,meanHR,minHR,maxHR,sdHR,modeHR,nNN,meanNN,SDSD,CVNN,SDNN,pNN50,pNN20,RMSSD,medianNN,q20NN,q80NN,minNN,maxNN,triHRV,max_ecg,min_ecg,mean_ecg,sd_ecg,ku_ecg,sk_ecg,median_ecg,q1_ecg,q3_ecg,q05_ecg,q95_ecg,totalpower,LF,HF,ULF,VLF,VHF,LF/HF,rLF,rHF,peakLF,peakHF,SD1,SD2,SD1SD2,apEn,sampEn
7m3c_Counting2,75.57013585465972,65.0759219088937,81.9672131147541,3.708289563547712,16.891291205860398,74.0,795.918918918919,33.15718265314038,39.91943127633281,0.0501551481280965,10.81081081081081,45.94594594594595,33.23886156005075,794.0,754.0,826.0,732.0,922.0,10.571428571428571,4.962027745860014,-2.591235302205793,0.0002062869102979191,0.8208308324390212,13.769564849217847,2.797102092034446,-0.024020152810962536,-0.21985795456239632,0.09998147141435951,-0.9820991080235829,0.5387528213790563,247.69008612956623,3.8802161121010084,233.15126993735396,0.0,0.0,10.658600080111267,0.016642483281963653,1.63700450803883,98.36299549196117,0.14285714285714285,0.21428571428571427,11.722834349538262,24.665535231582986,0.47527184143678175,0.013101265074308976,0.007067167223092443
7m3c_Counting3,77.92718718348605,69.60556844547564,85.47008547008546,3.904035204995752,15.864517024609825,77.0,771.8961038961039,25.337336273142103,38.91101550560609,0.050409653979602745,3.896103896103896,36.36363636363637,25.343949760715756,772.0,732.4,809.5999999999999,702.0,862.0,12.833333333333334,3.8060184864429814,-2.0161509205704546,-2.2374610807496683e-05,0.5699526246478432,12.835244823904043,2.699100693639587,-0.017088442009813472,-0.16467449956394864,0.07015215466767558,-0.6787951814481734,0.4288105626518438,313.9748171997346,5.695839206336297,291.4498226060893,0.0,0.0,16.829155387309,0.019543121198033947,1.9168508709145544,98.08314912908544,0.14035087719298245,0.24561403508771928,8.958101147971332,25.54613988762088,0.35066359095262917,0.012606480324376168,0.006779686985378804
7m3c_Math,75.80583153983562,66.51884700665188,83.79888268156425,3.888548504089483,17.28003567491237,75.0,793.6266666666667,34.87688877098008,41.61498875271852,0.052436479897414214,14.666666666666666,52.0,34.87894121874316,788.0,759.6,832.0,716.0,902.0,8.333333333333334,4.029246321061363,-1.9941349707791112,-5.405005836755438e-05,0.6507291539585425,13.647831740491714,2.786315387909467,-0.018318992604646978,-0.17385097596468538,0.07384405105082552,-0.781759792738623,0.43482235474848074,254.47355678640852,37.33897687882663,187.6332777055774,0.0,0.0,29.50130220200449,0.1989997581208204,16.59714747838737,83.40285252161263,0.07017543859649122,0.21052631578947367,12.330842278324484,26.822564446320012,0.4597189915603407,0.012932083670177619,0.006968669316093316
7m3c_Reading,80.84240737172085,67.72009029345372,90.36144578313252,4.686228320879992,22.6413554896788,79.0,744.8354430379746,22.474823374902645,45.88660497294344,0.06160636607971401,2.5316455696202533,31.645569620253166,22.475057399886772,736.0,708.0,768.0,664.0,886.0,7.181818181818182,3.801467379319583,-2.7112830985082432,-6.905122765125249e-05,0.6269644870299695,12.180131761701507,2.608064022555025,-0.025963536695984526,-0.18764678303528384,0.08758389882059277,-0.7369112945197273,0.6066549757308604,99.7934650055774,7.126791842655493,81.56160289324245,0.0,0.0,11.10507026967946,0.08737925187644838,8.035765969017836,91.96423403098215,0.1415929203539823,0.35398230088495575,7.946050007181793,31.63320145958217,0.2511933550998461,0.00804529384094499,0.010084119066626047
7m3c_Relax,73.69396311694163,58.25242718446602,85.95988538681948,7.2387481696230065,27.707458202353457,72.4,822.4088397790056,50.64494051729156,84.15973190513677,0.10233320440445634,70.44198895027624,172.65193370165744,50.64495148690648,802.0,744.0,910.0,698.0,1030.0,4.258823529411765,4.730453094026905,-2.401619052540317,-1.2134749988385233e-05,0.6646427593337638,14.405285905847556,2.8061247248080483,-0.02080807058841013,-0.17653555940136165,0.0800830261802473,-0.802573377682582,0.4602150896236956,1717.8348148884072,105.82514005159068,1538.2469651469016,0.0,21.58550748942773,52.17720220048725,0.06879593618537348,6.436770000353128,93.56322999964686,0.078125,0.234375,17.9056904362831,56.74584052304332,0.3155419017718482,0.0015894283004191934,0.006798893045275363
7m3c_Speaking,75.19221671667111,67.87330316742081,82.87292817679558,3.4974653044253046,14.999625009374768,73.0,799.6712328767123,28.09099796494718,36.95982817167871,0.04621877923346145,9.58904109589041,47.94520547945205,28.105950338752905,800.0,768.8,834.0,724.0,884.0,6.636363636363637,3.180703651130623,-2.1438547579222798,-0.0008471546733743241,0.5238901295537167,13.72469446901976,2.762899870209668,-0.019179322472415182,-0.14566005816739105,0.06607682218939288,-0.6272171424888395,0.3703536033648632,229.10396217465663,25.626962516576086,172.98970930540864,0.0,0.0,30.48729035267191,0.1481415433292184,12.902724772039736,87.09727522796027,0.07142857142857142,0.21428571428571427,9.931667575655828,24.086070506379233,0.41234071672361045,0.013274924401379007,0.007168489478612516
7m3c_Stroop,75.5383964989996,66.96428571428571,86.95652173913044,4.300307273174889,19.99223602484473,74.0,796.8378378378378,27.667272197219834,44.728619239909904,0.056132649726169874,5.405405405405405,40.54054054054054,27.681159212404125,796.0,758.4000000000001,836.8,690.0,896.0,6.166666666666667,4.026602187747263,-2.066298991208049,5.8484909154852596e-05,0.6630037374178994,13.76613966692425,2.8070903097924167,-0.021503388749784403,-0.17859191319038797,0.07362477862462934,-0.7954610638550683,0.45606935454590747,171.85003544430256,47.55465776582247,105.4094357815732,0.0,0.0,18.88594189690691,0.4511423233908969,31.08877166070856,68.91122833929144,0.07079646017699115,0.2831858407079646,9.781857893794086,30.062373390398903,0.32538541673885746,0.009787118199120037,0.010695289116747919
7m3c_Video1,74.92107774853886,59.171597633136095,102.38907849829351,5.667079850161686,43.21748086515742,74.21965317919076,805.2990654205607,49.9015566410356,59.50680711132555,0.07389404715159903,60.63084112149533,173.80841121495325,49.92444996417439,802.0,764.0,852.0,586.0,1014.0,4.638728323699422,5.140439746084402,-2.6178933789446397,0.00028751161041071916,0.8129274107161847,13.565760521407732,2.772074593518954,-0.029267703650095546,-0.23088725554536063,0.10119562361652218,-0.9757659753770641,0.6040381175180581,578.9479775644613,83.74039819223965,397.59237002272715,0.0,48.28651118345203,49.32869816604254,0.21061872537305706,17.397610078115555,82.60238992188445,0.078125,0.234375,17.642864546320432,37.39549199770654,0.47179121342760955,0.0017490947380718325,0.005268502561377381
7m3c_Video2,73.79051600707461,56.28517823639775,84.98583569405099,4.978857183070405,28.700657457653243,72.93103448275862,817.0354609929078,41.63785561731251,58.51088416023994,0.07161364096624913,26.052009456264773,106.95035460992908,41.63926718169487,806.0,770.0,868.0,706.0,1066.0,4.558189655172414,5.638751895180916,-2.659051328888083,-8.069966312155596e-05,0.821004959014129,13.923916975849775,2.799657647489891,-0.02515851337901234,-0.22421440294841644,0.0962302700010719,-0.993524828579503,0.58249778980716,918.9446188936718,106.55363372306779,568.4793973108468,0.0,217.59276677075871,26.3188210889984,0.1874362276401089,15.7849510800775,84.2150489199225,0.05333333333333333,0.2311111111111111,14.721205030534026,38.78348980729626,0.379574017286205,0.0008905692895453399,0.009652584598008941
8g4y_Baseline,71.77269734698638,65.78947368421052,78.125,3.3444259157657372,12.33552631578948,71.0,837.7746478873239,25.652369902850165,38.71535604756983,0.04621213609793648,2.8169014084507045,38.028169014084504,25.652624482831047,842.0,792.0,876.0,768.0,912.0,5.916666666666667,7.333624249610635,-2.028901288278959,-7.342603036542911e-05,0.8432858743206438,27.82456611361424,4.627796702687182,0.0033812951648353852,-0.048058062822595275,0.023295829708068313,-0.9679815674442378,0.07174618984324871,96.69428000708864,16.71710759483273,69.5011571809911,0.0,0.0,10.476015231264807,0.24052991738395024,19.389287917471886,80.61071208252811,0.07017543859649122,0.21052631578947367,9.069482355905524,25.740898926630756,0.3523374370784896,0.0028385959419847673,0.019268418865877032
8g4y_Breathing,68.52167154696156,40.65040650406504,84.7457627118644,9.702310094793926,44.09535620779936,66.66666666666667,894.47,105.5692188958665,134.60118535882216,0.15048149782421116,142.49999999999997,227.99999999999997,105.56942986780342,871.0,762.0,1022.0000000000002,708.0,1476.0,2.666666666666667,7.638794699843033,-2.3116077387728176,3.1198198582954853e-06,0.7860682702422893,32.82041078119923,4.928640114363083,0.0012963977646298329,-0.04120667665027279,0.022011523337388594,-0.8884741791213474,0.09502463832322555,4745.007319771684,972.0353027198069,3662.840134829136,0.0,64.46503288072817,45.6668493420125,0.26537748494042596,20.972199055123852,79.02780094487615,0.125,0.203125,37.324355282917104,87.66712502403364,0.42575087608593026,0.0016215530269088063,0.005887218228403032
8g4y_Counting1,70.99574676429636,60.36217303822938,84.03361344537815,6.094541042822359,23.671440407148772,69.0,851.3623188405797,53.951439141760886,72.9959242488361,0.0857401398129118,31.88405797101449,62.31884057971014,53.96840034032987,846.0,786.0,919.2,714.0,994.0,4.6,5.198003154956998,-1.445605745641292,0.00010332528998347055,0.6118915261858966,28.604441997243494,4.658408268147075,-0.002261822663390377,-0.05671993560577044,0.024795641552568273,-0.7054166742597846,0.12441856698882975,820.0451566027124,164.96606390743557,650.0583654060019,0.0,0.0,5.0207272892748875,0.2537711576165995,20.240628130177658,79.75937186982233,0.14285714285714285,0.17857142857142855,19.074714235956225,47.839308951623224,0.3987247026340878,0.0061251242178319565,0.030109801471370455
8g4y_Counting2,69.6226308006819,54.6448087431694,81.30081300813008,6.447677118302369,26.65600426496068,68.0,869.5294117647059,57.28092983834556,84.14491536633048,0.09677063734458248,29.411764705882355,63.23529411764706,57.28170763734917,861.0,786.8,939.2,738.0,1098.0,3.090909090909091,6.511388668278556,-1.8030129999979247,2.5275932722784233e-05,0.7343329820046556,29.637308180016625,4.729871466935376,-2.1867960482217956e-05,-0.05318917223608878,0.02595514248890985,-0.8470433498848574,0.10654754081125484,1413.0058774224979,586.2778335127222,794.0292447863808,0.0,0.0,32.69879912339477,0.7383579853793037,42.47444954315302,57.52555045684697,0.1415929203539823,0.17699115044247787,20.251866960682495,55.95187363319722,0.36195154238171406,0.0008415995618156202,0.024582243405335907
8g4y_Counting3,74.7145776069362,55.45286506469501,93.75,7.35885362637948,38.29713493530499,73.0,811.5342465753424,48.592909290691104,87.16887753512559,0.10741244488815652,23.28767123287671,50.68493150684932,48.598696827521344,792.0,751.5999999999999,853.2,640.0,1082.0,3.8421052631578947,6.392128220995095,-1.6409454647667023,8.743790074754542e-06,0.7268244052006851,27.015665978169412,4.556623867004532,-0.003501764060724541,-0.05904751658226291,0.027709898190570667,-0.8547282301418273,0.11889174901079311,589.4633398941594,168.3227848880149,366.4611371201305,0.0,0.0,54.67941788601403,0.45931960537697236,31.474915000427245,68.52508499957275,0.07079646017699115,0.21238938053097345,17.18018783851523,59.56876197764549,0.28840934859385664,0.008872049550689098,0.013220211428134718
8g4y_Math,69.86907267246025,60.483870967741936,81.30081300813008,4.658079507622709,20.816942040388142,69.0,862.6666666666666,46.313836520927495,58.95482590581149,0.06834021550132707,24.637681159420293,56.52173913043478,46.31795484665175,850.0,812.0,922.8000000000001,738.0,992.0,4.6,6.581640510219483,-1.9772355668264885,0.0006064630716761873,0.8117602415303893,28.72767945646228,4.689181942124744,-0.0002836360712937038,-0.05691481245400429,0.03048873000004252,-0.9359091578827224,0.09518000343422969,517.6671152435099,31.308108491405918,439.49832990357834,0.0,0.0,46.86067684852564,0.07123601242870391,6.649889623034404,93.3501103769656,0.14035087719298245,0.17543859649122806,16.374413933356504,38.54106665887897,0.4248562728759926,0.007233057112160601,0.03250557040493141
8g4y_Reading,93.46248204701457,59.523809523809526,113.63636363636364,12.035218434922456,54.112554112554115,91.0,654.1538461538462,34.87394584450449,96.4896991685986,0.1475030678729753,14.285714285714285,35.16483516483517,35.03078011628567,638.0,570.0,710.0,528.0,1008.0,3.7916666666666665,4.751064060949734,-1.3879375739575377,1.5058109121619978e-05,0.6812452789092274,20.328722360377295,4.016996404242349,-0.012028660820706933,-0.11415253077188428,0.03149024304652692,-0.760149266114939,0.20861581941175183,1002.9691448130318,541.263580880844,452.39950610170695,0.0,0.0,9.306057830480931,1.1964283196170398,54.471539495795795,45.528460504204205,0.10526315789473684,0.21052631578947367,12.329801796690772,64.76425864264073,0.19037972571761738,0.003618311761607984,0.014706147389695449
8g4y_Relax,62.17339989384533,51.10732538330494,80.86253369272237,5.424524127638896,29.755208309417426,61.6,972.0,54.06676904901993,80.35537949003174,0.0826701435082631,77.92207792207793,176.94805194805195,54.068704780134205,978.0,915.2,1036.8,742.0,1174.0,3.4222222222222225,8.086788194878698,-2.0515954234685503,0.0004927013297268992,0.8483803298459774,32.313421633425094,4.958847886707665,0.0041591843266602264,-0.032346038257053795,0.02476584683699131,-1.01861930921343,0.0823035248647295,809.567448098006,276.1478467239445,374.622920379559,0.0,130.98756107608136,27.80911991842117,0.7371354813105351,42.43396610346265,57.56603389653736,0.046875,0.21875,19.115489515704468,53.587385111957595,0.356716221098816,0.00304805562447541,0.006739371394931302
8g4y_Speaking,73.35440345751555,57.47126436781609,88.23529411764706,8.02462048770017,30.764029749830968,72.0,828.1111111111111,51.58428736193189,93.44807761466548,0.11284485422406941,26.38888888888889,56.94444444444444,51.675586084563164,808.0,744.8000000000001,919.5999999999999,680.0,1044.0,3.4285714285714284,5.50894855331388,-1.5453249656651045,-6.0963075215882424e-05,0.6388064084080933,27.69888155113571,4.5769423114360315,-0.002866483539008204,-0.06200533377093547,0.025963743564518756,-0.7344469556562697,0.1206086502610285,1041.8955893808625,101.85145569314356,937.2451832068052,0.0,0.0,2.798950480913684,0.10867109003927504,9.801923313020215,90.19807668697977,0.10526315789473684,0.21052631578947367,18.23779969814878,63.3199963683768,0.28802591194173033,0.003302980597745808,0.02469261259037152
8g4y_Stroop,70.43934980834977,57.80346820809248,81.9672131147541,4.933373680062639,24.16374490666162,69.0,855.9420289855072,41.39321108437267,59.51686743207085,0.06953375978348948,17.391304347826086,56.52173913043478,41.44734434123828,860.0,815.2,902.0,732.0,1038.0,3.8333333333333335,8.166412815280887,-2.1699153156152726,1.7785920231891664e-05,0.8409670348806207,28.709147053424225,4.68202516796011,0.0033040409427868974,-0.04697382401014419,0.024176650641157326,-0.969953136950021,0.07786805144020023,167.83048859139038,111.05271283968162,37.86049682793167,0.0,0.0,18.917278923777104,2.9332080174328885,74.57546116127679,25.424538838723215,0.07079646017699115,0.17699115044247787,14.63471012642304,38.13066566898435,0.3838042129520696,0.004077010312502072,0.01997846693088639
8g4y_Video1,65.55805686418185,54.34782608695652,82.87292817679558,5.391153161691254,28.52510208983906,64.85549132947978,920.9304812834224,38.119824953128564,69.83257656735677,0.07582828235855224,57.04991087344028,164.98217468805703,38.13952878463469,936.0,868.4000000000001,974.0,724.0,1104.0,2.702312138728324,7.352663999054765,-2.0821665858983875,-2.355075255630384e-06,0.8413366625931286,30.733663710084002,4.848175106663349,0.003643562730726136,-0.036054142444644444,0.02332102592826407,-1.0002676089822422,0.07758624176002185,234.17262292425008,40.1811540371409,179.47591012071777,0.0,13.416048706787752,1.099510059603673,0.22388048630100021,18.292675535472117,81.70732446452789,0.046875,0.21875,13.477393361000686,47.135960400343585,0.28592593099900954,0.0027981490086745886,0.005316333627232782
8g4y_Video2,64.41436129046218,58.25242718446602,75.37688442211055,3.150140267762005,17.124457237644528,63.62068965517241,933.6260162601626,38.61316987678364,44.20892717374392,0.04735185867123988,42.4390243902439,130.46070460704607,38.613256875811146,938.0,902.0,972.0,796.0,1030.0,6.362068965517241,6.506915286348491,-1.869264449107866,-0.000554572195255457,0.8115733490243398,30.57479106512838,4.840305223615083,0.0024799414526921575,-0.0381774917957988,0.024444657941985932,-0.9753245733185555,0.07841862545522127,360.27469602429096,68.63497371916742,249.42357593951698,0.0,37.92013377963153,4.296012585975057,0.27517436337217294,21.579351912665487,78.42064808733451,0.14285714285714285,0.21428571428571427,13.651817131490917,28.180612177777896,0.48444004854714245,0.001630554460112954,0.01085232482903987
9t6n_Baseline,85.17441590245512,68.18181818181819,96.46302250803859,7.270408168281127,28.281204326220404,83.0,709.8072289156627,39.903370792389005,63.21172261102858,0.0890547743611938,19.27710843373494,49.39759036144578,39.911487434926464,702.0,648.8,768.0,622.0,880.0,7.545454545454546,6.0227069066111545,-4.625448239195092,-0.002420422432841022,0.7630458864841144,18.651881670545514,3.004955702370673,-0.0423925060225878,-0.2465417053573513,0.1187848597496812,-0.7116400335814554,0.5975458476493117,380.31765764224394,30.318628979362025,330.3673525079355,0.0,0.0,19.631676154946405,0.091772473124849,8.40582405069984,91.59417594930017,0.07079646017699115,0.17699115044247787,14.107972039749741,42.60333781780862,0.3311471063624613,0.0007519405456499761,0.020865138463961676
9t6n_Breathing,73.05742846151645,57.361376673040155,88.49557522123894,6.865690259905272,31.134198548198782,72.33333333333333,828.5253456221199,57.0148946919597,77.62797106817652,0.09369414161963571,82.94930875576037,197.69585253456222,57.01494281066766,832.0,747.2,894.0,678.0,1046.0,2.583333333333333,6.806346856303563,-3.5218083167965792,0.0008798086804582482,0.7830895460636355,20.628207995012534,3.237346439637423,-0.048245225175533965,-0.27488160320570587,0.15743177798635435,-0.7571200692679568,0.668993437011784,1254.3148032846163,104.84650893791199,1057.6082867962107,0.0,56.388684165786614,35.471323384707226,0.09913548356879956,9.019405255384447,90.98059474461556,0.078125,0.203125,20.157809332660797,50.9834872505032,0.3953791790196117,0.0005182450029521668,0.007349322979151921
9t6n_Counting1,82.87294985892294,68.4931506849315,98.6842105263158,6.9642826209485245,30.191059841384288,81.0,729.2345679012345,32.08858831422785,62.61744946817708,0.08586736315640184,11.11111111111111,53.086419753086425,32.088938904239264,726.0,672.0,782.0,608.0,876.0,5.4,6.133140320964692,-3.1013295826374736,0.0006749218824781655,0.7810000521887107,20.67043727216726,3.34263328081527,-0.0237445693471412,-0.22685499769808773,0.057965805932575575,-0.6438446049891737,0.5621700985269211,315.66712746505027,97.95359241369131,209.7655074851645,0.0,0.0,7.948027566194441,0.4669671081200945,31.832145760821373,68.16785423917862,0.07079646017699115,0.21238938053097345,11.345029197846959,42.73309241676759,0.2654857993238842,0.004016622895619548,0.015898586067798273
9t6n_Counting2,80.22638930127565,61.855670103092784,92.87925696594428,7.696570729063452,31.023586862851495,78.0,755.3333333333334,48.12773244669282,78.15544449539972,0.10347146226222381,24.358974358974358,53.84615384615385,48.128075884162335,740.0,685.6,808.0,646.0,970.0,4.875,6.194914773870073,-4.029755956348586,-0.001257652479957862,0.8069694361966826,20.633566199490453,3.308840577624773,-0.027031486624131792,-0.2306764611941477,0.062497198966944285,-0.6654952826334112,0.6141011349900785,739.1015624844598,125.58528115446542,573.7248576276983,0.0,0.0,39.7914237022961,0.21889461382891703,17.958452793658903,82.04154720634111,0.1415929203539823,0.21238938053097345,17.01572298809416,52.82258993800356,0.3221296609663603,0.00023505778937771282,0.020548668227387677
9t6n_Counting3,82.23728912286086,69.12442396313364,96.46302250803859,7.3132543897133075,27.338598544904954,80.0,735.45,39.11371922440327,66.10217469947565,0.08987990305183989,22.5,56.25,39.11424357740938,731.0,671.6,794.4000000000001,622.0,868.0,6.153846153846154,6.409728039965696,-5.622493530201548,-0.002469992091218622,0.8250501072668949,19.514991999505945,2.9394220106887197,-0.031152673894175184,-0.2266359641753783,0.0785078573290573,-0.6951849862427285,0.5361339919820898,552.3861178044086,114.71809712441916,414.71738558009105,0.0,0.0,22.950635099898427,0.27661752584583793,21.668003160348416,78.3319968396516,0.07079646017699115,0.21238938053097345,13.828788050501089,44.63599865827759,0.30981244883464903,0.0013422701295886519,0.0226180885877724
9t6n_Math,80.2508926202841,65.78947368421052,99.33774834437087,8.116520861260769,33.548274660160345,78.0,755.2820512820513,45.214206911790114,75.9135637750133,0.1005102181974986,17.94871794871795,55.12820512820513,45.22555305743258,747.0,696.0,825.2,604.0,912.0,4.333333333333333,6.129504214252972,-3.242791428863914,-0.00015726160978155667,0.7914516842913446,21.22971772468616,3.3445263131367287,-0.023584207165228955,-0.21093027904751616,0.0571495673438961,-0.6483457595532622,0.5405893843975684,1134.3597873790134,613.0622793595538,484.6830104264451,0.0,0.0,36.61449759301439,1.264872640821792,55.847406958955645,44.152593041044355,0.1415929203539823,0.17699115044247787,15.985636156649228,51.35222261416153,0.3112939487889046,0.004042217776388579,0.016474837203505097
9t6n_Reading,88.86737020733086,72.81553398058253,104.8951048951049,8.8937850197754,32.079570914522364,87.0,682.0919540229885,29.186926698485372,69.51583499155137,0.10191563554084745,12.643678160919542,39.08045977011494,29.227257109409614,676.0,616.0,751.2,572.0,824.0,5.117647058823529,6.1028191007053865,-3.539697291702882,-0.00012464704025678017,0.8155494976667578,18.98070906745683,3.0943363752399797,-0.020556986589859078,-0.20640905551071068,0.07290316595416735,-0.683483260554271,0.4556523672249696,516.6445817397215,277.6312901216243,224.97203702589943,0.0,0.0,14.041254592197841,1.2340702150892762,55.23864947279472,44.76135052720529,0.14035087719298245,0.17543859649122806,10.319136895246848,48.085513448121745,0.2145997028061249,0.005262661771737509,0.013423020332140661
9t6n_Relax,70.74038031070869,49.01960784313726,92.5925925925926,7.2910410853016785,43.57298474945534,70.0,856.9028571428571,58.630867946664,85.73491865949964,0.10005208635359526,81.42857142857143,162.85714285714286,58.641909614356784,864.0,781.6,928.4000000000001,648.0,1224.0,2.6923076923076925,5.9534189740537515,-3.065624147994277,0.0008863413794342053,0.7253925921178072,24.3736094868063,3.64599962270128,-0.01715755842154769,-0.1535952569169286,0.04190728052150067,-0.5977666046530156,0.5304953755821784,769.13321961794,36.24769633790147,669.963369232065,0.0,48.507653674656055,14.414500373317392,0.05410399732667448,5.132700138116188,94.86729986188381,0.140625,0.296875,20.729142155969548,56.89187967001415,0.3643602966926614,0.0018370237256934985,0.00669713309828213
9t6n_Speaking,84.85465477237787,69.60556844547564,170.45454545454547,12.133081653701325,100.84897700906983,82.0,716.8048780487804,72.5302831602679,71.8669907986173,0.10026018655766815,13.414634146341465,50.0,72.59697643603569,714.0,674.0,771.6,352.0,862.0,4.1,4.641191866513343,-2.471043989395791,-3.801134233495504e-05,0.6002621628944885,19.371364869924996,3.1128849231470666,-0.020157754752532328,-0.16857317503223063,0.054421076216343955,-0.5034037691305233,0.42573751868624354,202.35160950624535,45.17571323374724,139.82955424943847,0.0,0.0,17.346342023059638,0.32307700239935977,24.41860918249425,75.58139081750575,0.07142857142857142,0.3571428571428571,25.643327532002942,43.072281807947796,0.5953556778427089,0.001957164683731083,0.018462062839735442
9t6n_Stroop,85.54047326455095,67.11409395973155,100.0,6.960695465962222,32.88590604026845,84.0,706.2380952380952,39.38123532161637,59.512627521116215,0.08426708771785049,14.285714285714285,50.0,39.42050105737442,700.0,647.6,750.8,600.0,894.0,6.0,6.1927813458895065,-3.3164731147560835,-0.0008723428395522592,0.8004590933472282,19.705377125299005,3.148366852582306,-0.022748469211490756,-0.233548208569193,0.06512736026850907,-0.6556097472189415,0.5230772032275373,685.5043784443361,187.437802399642,459.8459587369186,0.0,0.0,38.2206173077756,0.40760998077375,28.95759381797582,71.04240618202418,0.14035087719298245,0.21052631578947367,13.923369273709062,39.56125505753567,0.35194457944925395,8.586738654159376e-05,0.01871904910124647
9t6n_Video1,75.44157260228992,61.98347107438016,92.3076923076923,6.016205151189318,30.324221233312144,74.91329479768787,800.324074074074,41.7057959120251,63.08097804258688,0.07881929344130714,57.39969135802468,146.8364197530864,41.7061704207278,801.0,740.0,856.0,650.0,968.0,4.1618497109826595,6.487969900854469,-3.840442284323276,-0.00011051695615857866,0.7118773480992561,18.852653196296362,2.9088328840274187,-0.04238302412258649,-0.2489087859071653,0.14507980524642713,-0.683097936351674,0.6167881445289292,801.7101929908426,146.07715283244264,608.7416194569769,0.0,26.898402601210094,19.99301810021298,0.23996577228077423,19.35261259989337,80.64738740010662,0.046875,0.25,14.74522555208757,42.11226208162121,0.3501409048867678,0.00026289077687646767,0.006596725571430465
9t6n_Video2,71.24893825270007,60.0,87.46355685131195,5.69398496488614,27.46355685131195,70.34482758620689,847.4117647058823,43.85493983121458,66.60512153380454,0.07859829696478392,39.80392156862745,96.66666666666669,43.85497986841699,846.0,800.0,904.0,686.0,1000.0,4.396551724137931,5.3281856660883316,-2.5221129383228953,-3.2605955638079585e-05,0.5702517153634377,21.166596745135386,3.2110978975516162,-0.02222183777366927,-0.1741515344038615,0.07059578921419654,-0.5193215693546712,0.4904077053256291,827.4452433321784,295.81418465453476,482.3240222402546,0.0,14.467885534411383,34.83915090297757,0.6133100799760378,38.01563553022287,61.98436446977712,0.07079646017699115,0.23008849557522124,15.505062671589927,43.83569209256959,0.3537086317434493,0.0010335946243773542,0.010277582758240296
9txq_Baseline,66.70560491821676,59.7609561752988,72.81553398058253,2.9567433311282714,13.054577805283728,66.0,901.2424242424242,39.1920049810911,39.93899158301951,0.04431548106114938,19.696969696969695,63.63636363636363,39.20361050876662,902.0,866.0,940.0,824.0,1004.0,5.076923076923077,5.359923069553053,-2.352995456883841,1.3495830424431284e-05,0.7848568055699405,16.352357368181217,3.112045151139284,-0.00277735016274285,-0.10822854952375385,0.06894461247772059,-1.0875377446065568,0.27013036121129325,149.3057198505315,29.358829738026834,100.33314430818444,0.0,0.0,19.613745804320228,0.29261347225247836,22.637352815345245,77.36264718465475,0.14035087719298245,0.17543859649122806,13.856466245213232,24.364359458732327,0.5687186756821138,0.0010803316444816247,0.027956077266590072
9txq_Breathing,59.37219058444103,44.91017964071856,80.21390374331551,8.953237731004204,35.30372410259695,58.0,1033.4942528735633,96.00509525721183,153.53751075339812,0.14856155254516135,146.55172413793102,229.31034482758622,96.01685786475025,1011.0,896.4000000000001,1189.6,748.0,1336.0,1.7058823529411764,6.617073340679944,-2.726647944383555,0.0005475101976585601,0.7698798364356154,19.9888786420661,3.3008428874343183,-0.005411165197157775,-0.09649048906851049,0.06632650503611887,-1.0462876772303407,0.326413315560443,4606.86351611697,303.73653393038717,4136.321941846808,0.0,112.1913059530937,54.613734386680406,0.0734315505902747,6.840822831217795,93.15917716878221,0.140625,0.171875,33.942926942417465,103.20995574434622,0.3288726043686618,0.0007897488598032076,0.009112396125524922
9txq_Counting1,65.74693351675532,49.586776859504134,73.89162561576354,4.422319356042286,24.30484875625941,64.0,917.0625,57.151269222092914,67.06150977833708,0.07312643334378746,28.125,57.8125,57.196958516096494,915.0,862.0,955.6000000000001,812.0,1210.0,4.266666666666667,5.96721218551534,-2.3647560865905315,-0.0008474077286592549,0.7813355274110144,18.283081915987545,3.2972327314130476,-0.004704269491373477,-0.08403014336814231,0.05016920212789594,-1.0799625504732684,0.2291063032537349,212.23024762372745,26.14766395417697,170.42757476037318,0.0,0.0,15.655008909177283,0.15342390449985252,13.30160610520554,86.69839389479446,0.14285714285714285,0.17857142857142855,20.20602501017996,42.759627447873974,0.47254913609366844,0.006881693190824656,0.018945086242449304
9txq_Counting2,63.277892232076226,46.58385093167702,74.81296758104739,5.227026485558629,28.22911664937037,62.0,955.1290322580645,83.50480468372704,84.8616490513155,0.08884836099127902,37.096774193548384,77.41935483870968,83.56287512023899,945.0,888.4,1001.5999999999999,802.0,1288.0,3.263157894736842,5.979443493508184,-2.5305983524779436,0.0010959207232811741,0.7792153365981788,18.622104771622595,3.2971922061981696,-0.004868840960332632,-0.07826908741069352,0.04723259741270935,-1.068382588150776,0.2360730997079879,636.322716497526,63.37821942451126,547.7792927585705,0.0,0.0,25.165204314444317,0.11570028342134635,10.370193961638702,89.6298060383613,0.07079646017699115,0.21238938053097345,29.523406826760784,51.81513404496627,0.5697834690756517,0.003965781469871477,0.019915309700941432
