,max_eda,min_eda,mean_eda,sd_eda,ku_eda,sk_eda,median_eda,dynrange,scl_slope,max_scr,min_scr,mean_scr,sd_scr,max_scl,min_scl,mean_scl,sd_scl,nSCR,aucSCR,meanAmpSCR,maxAmpSCR,meanRespSCR,sumAmpSCR,sumRespSCR
7m3c_Counting2,2.2434972360618843,-1.9828904770447213,-0.00015466029285230435,0.9502396631815914,-0.4138428835081376,0.043641368836754416,-0.06192184686825466,-1.1314277122383323,0.009486543376097629,2.0915063882997416,-1.5118287535791275,-0.002312518652112065,0.7734428158213033,0.37866466262050946,-1.6848201080900005,-0.020509070381717908,0.4172406314686098,13.0,-69.23170678693367,1.5279217162158842,3.3223351700357107,0.8180000000000001,19.862982310806494,10.634
7m3c_Counting3,2.1590833271208023,-1.7947474188316914,0.00027635631261882737,0.9870329146113684,-1.0919304662189881,0.16643688960552058,0.0210957483629158,-1.2030012159183263,-0.03574759076598481,1.257083103635328,-1.0845240485930632,-0.002728936692760531,0.3650000368273122,1.1365106238380376,-1.2240798294125512,0.01324613231734796,0.8707214585086254,13.0,-81.77544471680613,0.7868900311881288,1.417158545787891,0.8758333333333334,10.229570405445674,10.51
7m3c_Math,2.7294433223653636,-1.605675659711537,4.330371989171908e-05,0.9519009687178003,0.0543393268762995,0.7703281751252027,-0.17184299615202572,-1.6998721415853772,-0.0014921271873902344,2.3367524934077335,-1.3674748956348353,-0.01563241994258495,0.8034745490093093,0.506522178295288,-0.550036777774206,0.010607133279521046,0.3274535892021019,11.0,-469.0844361676468,1.8812233434621795,3.0871887042341792,1.177818181818182,20.693456778083974,12.956000000000003
7m3c_Reading,2.149302187555631,-2.7112304485737977,1.0404220592045021e-05,0.9664951705373674,0.7925788820453477,-0.657169720087322,-0.008925178005724142,-0.792740502263922,0.0313938781746075,1.478784325734445,-1.6987482458521481,0.004818850476452216,0.6811826912330831,0.7475909668496389,-1.9285726670802685,0.014778781334669748,0.6517180786083746,14.0,144.69529412519933,1.3321379774916904,2.751920519535923,0.8140000000000001,18.649931684883665,8.954
7m3c_Relax,3.178436605554126,-1.6663044061464933,-4.889985952278039e-05,0.9922047886543802,0.17296740534580168,0.8302062157182878,-0.2611405693672747,-1.9074765654041566,-0.014410703705833807,1.609382345612429,-1.0888897464473883,0.0025720287933035085,0.3906462788521674,1.9276517829914992,-1.2280076355013785,0.0012943782432516418,0.8870077469930149,6.8,192.9918106268608,1.1761375377691266,2.5611566941712023,1.204375,7.52728024172241,7.708
7m3c_Speaking,1.8725708068488705,-3.0055433469285644,-0.00037606107693097213,0.975260849791477,1.7178577843906782,-1.1149727294887553,0.0777077773765555,-0.6230390284547035,0.028242912238513416,1.255819073890244,-1.7380293717166713,0.005597722737886401,0.577288434392785,0.6657735850489708,-2.54833290668273,0.01467050051550727,0.7568474222773448,14.0,168.1619116501309,1.2693719812593218,2.7786497162490713,0.798,17.771207737630505,9.576
7m3c_Stroop,1.6582759070086308,-2.8452132929322795,0.00011536647608024092,0.9809597343194445,0.4243102347795151,-1.060965916746865,0.22561402551156373,-0.5828300855784383,0.04168267736337571,0.9519996590244738,-1.135025224482574,0.009205955872949631,0.43554545878200074,0.6794536026310114,-2.4663659165529133,-0.01591208772822491,0.8882121835733734,17.0,276.37044473428193,0.9807600273752752,2.0508618050069796,0.962125,16.67292046537968,15.394
7m3c_Video1,3.973586146580265,-1.6714904227241891,-0.00024331662838947502,0.9865474272602064,0.7559201885472828,0.8370535189292015,-0.20975903805132962,-2.3772712619580125,0.008745222194070939,2.011787896771624,-1.3595651435677727,-0.0013636610981577278,0.5047124595808271,1.7394088239081915,-1.1873444826609536,-0.0129436206615753,0.7696502395221592,8.670520231213873,-118.086801312099,1.2694544620894932,3.3713530403393968,1.7103809523809528,10.566557372305608,12.457109826589598
7m3c_Video2,3.2026527223763015,-1.8132154817380843,1.3288364775791769e-05,0.9949566952850317,0.20531009518838417,0.6162765005865427,-0.14266764668927467,-1.7662835744741996,-0.024029873367484425,1.23540165589503,-0.6851754912064085,0.0002176449748327385,0.325870355918582,1.989371597877891,-1.3556327942867181,0.006680467254593194,0.9156226747404994,6.206896551724138,12.694517537409887,0.9757060293181296,1.8623464931850247,1.4898333333333333,6.056106388871149,9.247241379310346
8g4y_Baseline,1.6713469347991672,-3.510851117789754,-0.0004999600159893134,0.9663176645285169,1.5998407971629538,-1.1622028424350668,0.1787188047558251,-0.476051783093371,-0.00660324671538792,1.3319557364991155,-3.06559491016039,-0.03644990380339209,0.8020941871481388,0.767944456020449,-0.44565255555440614,0.062137457670622606,0.3013581547754451,7.0,-1093.88681015728,1.8556019899099252,4.397550646659505,0.9771999999999998,12.989213929369477,4.885999999999999
8g4y_Breathing,2.416187139759271,-4.05932322180343,0.0001504674711029515,0.9766377320853511,0.8225168826215565,0.12579800159104604,-0.21104285666234088,-0.5952192047140891,-0.0006346102126895757,1.5649126558900353,-4.0114125388762725,-0.008118677682639824,0.5519564731021845,1.8071814103707222,-0.8648388537395301,0.009431187046351786,0.7245800725957773,4.0,-731.0415282442922,1.2717801446677588,5.576325194766308,1.0466,5.087120578671035,3.4886666666666666
8g4y_Counting1,2.220911945738474,-2.7256890192436733,-0.00015717895536483865,0.9675626836428434,0.1929734610956899,-0.3519380029905442,0.1358910629028565,-0.814807533089279,-0.009084841905678216,1.6122626550896193,-2.114945457964573,-0.03968685230881646,0.6799717939245168,1.1133498921514389,-0.679176670898086,0.030528685733585047,0.47764907843240245,12.0,-1191.1053644610531,1.337333954575469,2.7461619821569085,0.79,14.71067350033016,7.11
8g4y_Counting2,1.9462576652044057,-2.9531457685605007,-6.350998570584731e-05,0.9603377734649547,0.4758537753759131,-0.703128756562401,0.17115859723429178,-0.6590455797761386,0.011429043405927498,1.7181130171730008,-2.5953577453073375,0.008129188403002089,0.7016703368851955,0.8385449097617663,-0.9835181460315279,-0.029412382051776317,0.51312813982949,8.0,243.89474709033107,1.0052924099332525,2.149714884090836,0.584,7.037046869532768,4.088
8g4y_Counting3,2.087329218250684,-4.444039507417021,9.886502644339998e-05,0.9648249692025349,6.522749047541579,-2.140017003684786,0.3006431223827961,-0.4696918681229025,0.017939259262055588,1.7085781638469377,-3.5877459872886135,-0.02095124485269823,0.7528356798250584,0.5812406731437735,-0.8785242125550261,0.016034004701759644,0.4032597630077544,5.0,-628.9172546724357,0.767632336878207,1.5758120575956112,0.5751999999999999,3.838161684391035,2.876
8g4y_Math,1.8173010881647793,-3.2739735434226924,-0.00034226685469548103,0.9681911522735517,1.6992508681636593,-1.2410329110602922,0.217588302000765,-0.5550750682807681,0.004841724209675502,1.4777034962989075,-2.538092582853158,0.01984201183294862,0.7127958769447575,0.7444141527824527,-0.7736534982232304,-0.012216781190807725,0.42285296250534743,9.0,595.4807800761977,0.8915102314973125,2.6431629282312645,0.4788571428571429,8.023592083475812,3.3520000000000003
8g4y_Reading,1.74297463183435,-3.487577792120344,-0.00019201650510392105,0.9545378701819274,2.0832512835734853,-1.1262229749935266,0.10762468309162831,-0.4997665244263048,0.004879785506981025,1.891744254469688,-2.746299625811042,0.00465053896519311,0.7458747463143228,0.6042186198456952,-0.749651763759923,0.021165863660217124,0.3706180641940007,12.0,139.42427491400116,1.2029729194206003,2.0400726490321324,0.8045454545454546,13.232702113626603,8.85
8g4y_Relax,1.3819014850920146,-2.974006663705238,-2.2346732193089263e-05,0.9788543355488121,1.327004812431107,-1.4465554753584575,0.3380366717162392,-0.4646598482635339,0.013197787210346491,1.2937000737483537,-1.2442942696964254,0.0004611412429672934,0.26432166930192014,0.967984020064952,-2.875186825856319,-0.003997335461361982,0.9203103070529591,9.2,34.635932772939775,0.38176025601329,0.9088443255113317,1.1269090909090909,3.5121943553222676,9.916799999999999
8g4y_Speaking,2.7266792887864386,-1.1362607333167296,-0.00012583895368949621,0.9262693142042172,-0.20439830401541537,0.8936590088427848,-0.296008976116066,-2.399695077754996,0.0018652044352445794,1.5390149842983716,-1.1591449298472378,0.003671323913487083,0.41267819308795667,1.5543160121375186,-0.8243782333320232,-0.023541236021308122,0.715679610970494,11.0,110.11850722489942,0.9038518738086878,1.72911362816138,0.7204444444444444,9.038518738086879,6.484
8g4y_Stroop,1.0277846407715623,-3.4308823190995397,-0.00010041248918884472,0.9814057846645539,2.092764928157461,-1.6225294789844458,0.30968152345071,-0.2995686080661933,-0.016800486760912323,1.3135671727487794,-2.0110981196361934,0.00012049954106141172,0.5573632865501353,0.7952657260282643,-1.6537551370603099,0.015836516309796267,0.6890457940144703,7.0,3.498399419928944,0.9049200690689623,2.6141247568552295,0.7215,5.429520414413774,2.886
8g4y_Video1,2.6801024398972455,-4.541515572747388,-1.501310690034288e-05,0.968853607607674,1.7526002474197178,-0.19175130075632038,-0.048853163281997555,-0.590133931496335,-0.004019372945663113,2.3450229755249903,-3.908262147099245,-0.0024470396209161313,0.6667580324819354,1.3847008925671873,-1.1230723437020336,0.006886184721626227,0.6303748218333727,5.202312138728324,-211.85337410343942,1.4623677963609105,6.253285122624235,1.740142857142857,7.6076937382937535,8.449248554913295
8g4y_Video2,2.1682298113777447,-2.4453712906769836,5.730856253232436e-05,0.9627826736462712,-0.15486112934332397,-0.3320501547961237,0.09677184090445312,-0.8866669121552849,0.008794203694506945,2.537918996284893,-1.9072563969712149,0.0019304344466317068,0.5630766827156056,1.5912234634814448,-1.0606748613027892,-0.0004882301084056817,0.7223462310684151,6.724137931034483,111.97781050921422,1.2717118506592326,3.7288744547664656,1.7336363636363636,8.551165892363807,9.863793103448275
9t6n_Baseline,1.9412255638182552,-1.3824254704838908,-0.0001264148260054147,0.998679296281444,-0.95743003932078,0.6316084432688179,-0.4148735153830063,-1.4042171569211377,-0.02606004942141894,0.4203016531998054,-0.4750160214225038,-0.008568352516342515,0.1466054414269788,1.733618888133463,-1.349205131038732,0.0041166043872285325,0.9333536558313049,9.0,-257.03440654313505,0.25575332245640303,0.8953176746223093,1.53525,2.301779902107627,12.282
9t6n_Breathing,2.0613343823832815,-1.1541424033993104,-4.892635577896524e-05,0.9977142745909481,-1.0277076321709078,0.6925806165488856,-0.500155652661627,-1.7860312352375296,-0.01686592098905341,0.33498219421067205,-0.33596177614295164,-0.0007083399790449847,0.11663062095413122,1.9314077378008867,-1.0829857634510516,-0.0005592231317643888,0.991220833161811,7.666666666666667,-63.79303679578279,0.29221463944003806,0.5092620986430427,2.722272727272727,2.1429073558936125,19.96333333333333
9t6n_Counting1,1.5043377515764509,-1.5077493447786403,-4.9438186285145014e-05,0.9994837863773746,-1.4192537162887717,-0.05950634633716055,0.10207912638273063,-0.9977372941901756,0.034639992747888225,0.25671484376182657,-0.30265518337474717,0.0007530836851758101,0.10464479673012621,1.4230216685447046,-1.401993957083138,0.0029246675685840064,0.9658238097274996,8.0,22.57955319519769,0.1419463052656283,0.5332605128816809,1.519142857142857,1.1355704421250263,10.633999999999999
9t6n_Counting2,1.9995232676482704,-1.7739287068627219,9.133635973647263e-05,0.9979078475388968,-0.7860065208580442,0.3844687626279611,-0.2120945257368973,-1.1271722814523495,0.010877286175833691,0.3654809409727692,-0.39901825900243804,-0.00403476169848802,0.15979971438218932,1.6602501698587628,-1.553888586021213,0.009024236030690311,0.9439890702494577,10.0,-121.05343119754576,0.23484565947718422,0.3683649955520668,1.2111111111111112,2.348456594771842,10.9
9t6n_Counting3,1.47490236172186,-1.4079369835633533,-4.760083940294256e-05,0.9994323573210275,-1.427204655197401,-0.19379939663889137,0.3174085986955102,-1.0475627666154659,0.039497772408831046,0.23979572532714138,-0.21877859154976909,-0.0003519084408827574,0.10034802822656888,1.3700775817024466,-1.386297179126514,0.00030446583206629235,0.9681444209641092,6.0,-10.573593625543381,0.09762079191251187,0.1810893804272941,0.9720000000000001,0.5857247514750712,4.86
9t6n_Math,1.3158631401124565,-1.6630348594614424,2.7760698749186e-05,0.9989310490793333,-1.4011042433310714,-0.44441328098550015,0.4639625094745842,-0.7912420672520274,0.0442589557291033,0.2501715414487658,-0.42449363920647054,-0.00029303399990382575,0.12255757810375743,1.1921260217371747,-1.5894235250167659,-0.004682827699600299,0.9689236908688481,10.0,-8.784283667919183,0.1990979757395827,0.6550637759490441,1.7557777777777777,1.990979757395827,15.802
9t6n_Reading,1.7048269083265342,-1.3232216487578634,-1.5443258968188427e-05,0.9992694248359649,-1.1756699205384546,0.2087443191003111,0.05487079736720975,-1.2883910340545681,0.031613462928376995,0.3629080357168769,-0.3256122307566347,-0.0003138232107315717,0.13704913583359885,1.577680540883353,-1.3182001003531754,0.0009852940602172982,0.9480977638747065,6.0,-9.439100966396758,0.20443658327519829,0.6885202664735116,1.103,1.2266194996511897,4.412
9t6n_Relax,2.163035591727272,-1.1300851062990178,-1.2760353979368422e-05,0.9992990390459543,-0.7359923805500599,0.8090474155482758,-0.37255588656603417,-1.9140466321258975,-0.021489214209863525,0.1457090217974456,-0.31675668796497736,-0.0011717124850021585,0.0614018783300068,2.0339227228363823,-1.069652140909236,0.002058634355549918,0.9951723575491755,6.0,-87.85102614784059,0.1348695974167688,0.46246570976242296,2.899142857142857,0.8092175845006129,16.2352
9t6n_Speaking,1.6590263586675915,-1.4277541036276913,7.550014260516491e-06,0.9992985906284008,-1.2268879681382012,-0.12353604766235039,0.19011032350190438,-1.1619832535954722,0.03326097992197136,0.34329196371234394,-0.30440732391961733,-0.000554944307984177,0.1281967082928138,1.4468114120989999,-1.446764885655683,0.0016007986417220764,0.9555570969975643,8.0,-16.66935675882246,0.16700500847366562,0.6476992876319613,1.5452,1.336040067789325,7.726
9t6n_Stroop,1.2468950971209005,-1.809849051158942,2.11942591338205e-05,0.999149727915485,-0.938946753750793,-0.6762204889484007,0.2877497489913372,-0.6889497752989111,0.04398964013317096,0.23858161746575146,-0.18890731899466437,-0.0018689609282059934,0.08285018911966469,1.0423161297623977,-1.7805229319226235,-0.012020670822708857,0.9586816483620731,9.0,-56.08715444183531,0.14326817978554865,0.24601543757587946,1.165,1.2894136180699378,9.32
9t6n_Video1,3.434919452934927,-0.8213581930998987,7.474699147143964e-05,0.9990856947916001,2.3799390599354107,1.8122397147512148,-0.4988248626242764,-4.181999378335965,-0.01563696745472524,0.32923975638260267,-0.2775639777968362,-0.00050187878357967,0.09848823071396733,3.2970841272821256,-0.7389616021258416,-0.0004148547076148696,0.9933935136536665,5.202312138728324,-43.48155149193815,0.2745830262892276,0.5512819941588928,2.6569333333333334,1.4284666107532071,13.822196531791908
9t6n_Video2,2.7233430316582288,-0.9755561463553968,9.059224122434028e-05,0.999073134556817,1.030668218091714,1.4577098873400276,-0.4482894014870207,-2.791580004731076,-0.02341675716229249,0.41834745069161866,-0.2355515347174083,0.0020515838107982402,0.10552565531025633,2.6824133086642066,-0.9207872777247755,-0.001905587016126629,0.9793744484411973,5.172413793103448,119.00664182648782,0.22479999847228188,0.6538989854090269,2.560888888888889,1.162758612787665,11.921379310344829
9txq_Baseline,1.192211794539954,-2.390255732166695,1.3825151884672474e-05,0.99878638309488,-0.560659545781633,-0.6468473146966752,-0.05046096619630109,-0.4987800169228126,0.054624807353714784,0.4317747756478267,-0.36416040519447834,-5.478973589553817e-05,0.18113585802229662,1.1068464653032961,-2.208383287332756,0.002663218639108072,0.9742767269760887,6.0,-1.5530159272982935,0.4437091902627539,0.7080630404149769,2.784333333333333,2.6622551415765234,16.706
9txq_Breathing,2.424487169246017,-1.3312891133001439,1.7978175988254307e-05,0.9997960462912383,-0.7502384914743088,0.529843657596148,-0.14623038716398018,-1.8211575119366334,-0.018757711980262208,0.3816471016891756,-0.3436729916065216,0.0002703549340993896,0.06015390553642931,2.0817017192582576,-1.2857520505101738,0.00032366453049538296,0.9939941827401179,0.6666666666666666,24.420883263116995,0.3954421753376878,0.7253200932956971,51.16,0.26362811689179183,34.10666666666666
9txq_Counting1,0.9177362904926427,-2.3141458344747816,0.0001855595699800233,0.9852957012068478,0.5780070178465602,-1.3050203025245857,0.2449913234091603,-0.39657668796008794,0.022339583120029347,0.34299545693354,-0.45920820085438896,-0.01003599834892658,0.1395748291376898,0.9733630576750362,-2.2306611888723253,0.01367703171543545,0.9210509937341622,4.0,-301.148338118409,0.2823223305690899,0.7637592042834602,0.8846666666666666,1.1292893222763596,2.654
9txq_Counting2,1.8154528587183976,-1.689349272369386,-3.658351242847857e-08,0.999265767630697,-0.9480969766295688,0.40719256188079284,-0.33894648246108594,-1.0746462489501332,0.0537629430545308,0.37494886050340664,-0.31682892691771697,-0.0023605527173825567,0.1308370203429866,1.5474273602728104,-1.6350451949882028,0.002920155028350776,0.9741512515539112,6.0,-70.78994883372474,0.2470839417402304,0.5302005997959598,2.1023333333333336,1.4825036504413824,12.614
9txq_Counting3,1.7089768765286215,-1.9836058087696893,2.8654052595417547e-05,0.9985400461800688,-1.0303964696010703,0.10415710537802282,-0.20424577666729893,-0.8615506513305667,-0.021452912615931914,0.42688081563520747,-0.6285810913046838,-0.010797155407243188,0.18706131006232796,1.5410623877694394,-1.6915461361910122,0.017686957213670695,0.9041072188306736,7.0,-323.8832150606252,0.3620352996512351,0.6786294975921272,2.41,2.5342470975586457,12.05
9txq_Math,2.7541271311769866,-1.2673559658064888,3.4581164836057116e-05,0.9970800449923027,0.6664967015243719,1.1220265086041095,-0.1978878114328257,-2.173128312395155,-0.027160526165420102,1.066601570978909,-0.7296307729716314,-0.013271805708566606,0.40270340177545344,1.6976434605424158,-1.0205296805892905,0.032286011222621924,0.7762150399232889,3.0,-398.1993990861887,1.3255437153196026,1.7962323439505403,2.9606666666666666,3.976631145958808,8.882
9txq_Reading,1.708023957733946,-1.5609240097600585,0.00011389718694363182,0.9990476071843316,-1.3567439884253532,0.1707836718998106,-0.24198531524108122,-1.0942390193591163,-0.05496950375119436,0.4119663405746253,-0.5797346030096336,-0.006569329432396401,0.18588617504298544,1.4582241365627282,-1.3409409165045314,0.015763175060058227,0.969383877061233,7.0,-197.17602061185164,0.4166074165885152,0.946158718231264,1.808,2.9162519161196063,10.848
9txq_Relax,1.973674316426673,-1.782112647029105,4.170047899754233e-05,0.9997471919946564,-1.0374267490743048,-0.13740875932257987,0.2165237142150187,-1.1074913360369858,-0.0227358019497582,0.18549842979070802,-0.18186533033866822,-7.109625889381555e-05,0.04512485084791171,1.9088615865824805,-1.6985586298329878,0.0014557270610482738,0.9952513435238024,1.6,-5.364521925339825,0.18197807725375137,0.3673637601293762,2.9745,0.2911649236060022,4.7592
9txq_Speaking,1.8452068449933974,-1.7791068919746107,-0.00018115978262564264,0.9986157377402767,-1.0751900038145747,-0.15032038579451293,0.17421180849674373,-1.0371534466630181,-0.04587437123538253,0.5261335181837649,-0.3941154562723175,0.00037249246721959156,0.17847996667321858,1.332600326736279,-1.529696142487434,0.008639036368271475,0.9531384213735998,8.0,11.253413867139898,0.37090162541812777,0.7810035910569988,1.8888571428571428,2.5963113779268943,13.222
9txq_Stroop,1.3417340755034433,-2.1831898773543927,-9.653384899699328e-05,0.9965811265689047,-0.2705790211009993,-0.915236554891703,0.23642248644236719,-0.6145750717428974,0.04418229125625958,0.7750129221722404,-0.7127852994295392,-0.010323588765212739,0.3565704524790471,0.8461467062440974,-1.8459647488455926,0.001843372962801262,0.8673388337094308,6.0,-309.85637029182465,0.9918792541604758,1.4071211920524083,2.2675,5.951275524962855,9.07
9txq_Video1,1.7508609086277187,-1.915229838187715,4.214762107040911e-05,0.9992732112137056,-1.220870722500342,-0.36495566324600553,0.3834081158676428,-0.9141779611602489,-0.01812256448327749,0.5754135707397274,-0.4868288944882793,-0.0007939138191557358,0.14640551958583822,1.2009012457991473,-1.7993931508956222,0.0023424620533545,0.9774423782277111,2.0809248554913293,-68.66890666397695,0.5299022711481968,1.0599530982360827,3.563333333333333,1.1026868070135887,7.415028901734104
9txq_Video2,1.8029098453431271,-1.5390007662210863,-2.0710908421325915e-05,0.9992034046693091,-1.2304037949589912,0.15250151763319172,-0.05537726595422462,-1.1714807977451838,-0.02962589988025854,0.09190732631330839,-0.028594056537020084,0.001228018571668957,0.013813726699409504,1.7246492274130636,-1.4585182704054191,0.0004355998751729093,0.9942794494727761,0.5172413793103449,71.23946828779707,,,,0.0,0.0
bfl5_Baseline,2.652666829203902,-1.7111647617760157,-0.0002234181544670264,0.9746584703000796,-0.4037024406655303,0.42466039802631134,-0.08960706558066192,-1.5502112294848231,0.005152954168795698,1.9688906698924304,-1.8768771608491144,0.013219230525384235,0.7278553770334121,0.6965884923581022,-0.7686258987250013,-0.01975502135261983,0.5016409654468543,13.0,396.7369376000106,1.5066256899208768,3.845767830741545,1.208888888888889,18.079508279050522,10.88
bfl5_Breathing,4.517165313100941,-1.2405551267667265,-2.4683086942321907e-05,0.9847849538323626,1.912589714300581,1.431088143014312,-0.29384988396600853,-3.6412451294075763,0.0005756015240577375,3.138998915853748,-1.5001455096680594,0.0007169985224684498,0.4168110803397002,2.2923978984704196,-1.064547451698447,0.0018319298286587583,0.8640789738281112,7.333333333333333,64.58920305635229,0.9401362520525861,4.639144425521807,1.798818181818182,6.894332515052298,13.191333333333334
bfl5_Counting1,1.889219777922061,-2.231234679591721,5.112262372434391e-05,0.9934135894904494,-1.0482866457437028,0.255646314991498,-0.37510327466089644,-0.8467149579567117,-0.026292917858712697,0.7958460447143572,-1.0527857551276558,-0.012554512463521197,0.3232066184333492,1.5265345092041585,-1.3620780767623735,0.01874991871102076,0.8670056409102909,14.0,-376.6017211268067,0.5710646960778996,1.1674999479850614,0.8634545454545456,7.994905745090594,9.498000000000001
bfl5_Counting2,1.705231553241012,-2.9874688497748147,-7.454083916709351e-05,0.989727541197674,0.23255677579902923,-0.6623159696349886,0.016312599945527275,-0.5707947560255052,-0.008644477441714673,0.7841783600926104,-1.0017490589350702,0.0033080718690365303,0.3566304650417693,1.1797453700063032,-2.251940499647332,0.01976429227473897,0.8597352655929045,14.0,99.48656268132999,0.5741283783518628,1.375479548011707,0.7604615384615385,8.03779729692608,9.886000000000001
bfl5_Counting3,1.8347645763576068,-1.739768777485252,9.14029778341804e-05,0.9912556618347815,-1.1930124724933793,0.041197883117983274,-0.10884132368889175,-1.0546025426491827,-0.03752392390209474,0.7381665482086263,-0.9338028946797936,0.002331024075543447,0.36495097218267114,1.371275643111685,-1.3000599872907594,-0.007089463563252775,0.8925760192574599,13.0,70.13999099418277,0.760866269601778,1.3371114312087147,1.0506666666666664,9.891261504823113,12.607999999999997
bfl5_Math,1.8755568356391297,-4.2320454787179,1.1635234617256175e-05,0.9864789305742222,4.893126605956231,-1.520150842583002,0.08493370328390813,-0.4431797448942657,0.007220577255925671,1.1950629124583645,-1.1856033108644388,0.017242471067677363,0.4612391796732388,0.9750527247979305,-3.0951241009093393,0.0002463472846133224,0.7592416736815775,12.0,517.8418909261401,0.8943362116886847,2.2806270098851793,1.0979999999999999,10.732034540264216,12.078
bfl5_Reading,1.6532310825178023,-1.1857028775681786,-1.3394847542864833e-06,0.9931629670242403,-1.286999944850361,0.35370550869211,-0.20246045456921533,-1.3943046894754125,0.04312333924704497,1.1949691920006842,-0.6218087463338808,-0.002274407741151515,0.33184201242635575,1.4526499895088103,-1.2243949767629938,0.04393529240715197,0.8720477495115309,6.0,-68.2489782624611,0.7865481349007665,1.3214526440314356,1.8220000000000003,4.719288809404599,9.110000000000001
bfl5_Relax,2.344183607933649,-2.0086757142311558,-1.0939662572119838e-05,0.9983527782458902,-0.5850613785721879,0.21103639840205696,0.03403188220907043,-1.167029397192126,-0.020808196826932707,0.579619960287624,-0.6022903160413158,-0.0001703468958342386,0.16866351043074096,1.7829807148632932,-1.4218489653796091,-0.004858051869221653,0.9790068498908742,8.0,-12.774101202223939,0.34619814965337115,1.0165820034848212,1.9868888888888887,2.769585197226969,14.305599999999998
bfl5_Speaking,1.5483062088021375,-1.529925340146698,5.178896398107706e-05,0.9989575151722243,-1.5124505842763067,-0.05965688570269805,0.25276185146401386,-1.0120142259057407,-0.054764835402481116,0.40315022682465235,-0.4101387098429133,0.0002726503513905295,0.15099154273116175,1.4983508149164717,-1.2136065278745163,0.004580177693883191,0.9718658070246666,7.0,8.167786407220362,0.2202493635055163,0.3726547226797044,1.961714285714286,1.5417455445386141,13.732000000000001
bfl5_Stroop,2.2817945070555608,-1.3819338366616123,0.0002785745005461043,0.9930610105448634,-0.7813257549023946,0.6329174328869512,-0.3277590012987821,-1.6511604582805315,-0.05105971046539188,0.8961062536884559,-0.8623455697441016,0.011108262517960599,0.29349233855809825,1.4628755433410796,-1.1190433386918093,-0.006377445286486697,0.9093469198241236,11.0,333.3134877307436,0.41785122684435044,0.9635920486946449,1.832857142857143,4.178512268443504,12.83
bfl5_Video1,3.5533485867844687,-1.6237214850011934,-5.495784569020175e-05,0.9905353207233988,0.35305188951110633,0.7637702005400283,-0.14649978855884807,-2.18839783768819,0.001237268384326166,1.8583176262869439,-1.202446910569143,-0.002745360871685563,0.41124649314396033,2.4603971269842386,-1.2612948140663622,0.0026305697559885267,0.8795858408279441,7.630057803468208,-237.68784253349315,1.0206391511559387,3.060764536856087,1.6948999999999999,7.787535719802538,11.756531791907513
bfl5_Video2,2.5811881800682657,-2.0528334013031726,0.0001108498871175243,0.9916660691965554,-0.31620905411806843,0.14961878632036135,-0.04526621639270738,-1.2573783037774446,-0.02113878454368113,1.3693505650620943,-1.1513740530280872,0.00015618720389245496,0.44618459615880196,1.6075675808765681,-1.660006665054005,0.014388350472727282,0.8364438516701407,8.793103448275861,9.063095654748707,1.131396046638095,2.38712197731088,1.7268000000000001,9.94848247905911,13.397586206896552
chdf_Baseline,3.096339340898138,-1.2938201308594126,0.00011740989369306286,0.991255607408535,1.648855368031663,1.310921497230109,-0.2048215466086864,-2.3931760428255298,-0.044502881803769,1.6166203822718093,-1.310960570003998,0.00811661500648864,0.5096721786698795,1.4877293862239265,-0.9724352567442084,-0.01452969144817774,0.8047935699373172,8.0,243.72534548447533,0.7627022025080762,1.6320263830883919,1.82225,6.1016176200646095,14.578
chdf_Breathing,2.684531156526555,-1.757222658310894,-2.299480767132991e-05,0.9954104921622274,-0.5024943476081201,0.03148772218341438,0.20550154189231729,-1.5277125774755393,0.0061068836856007155,1.3410958265969402,-0.7453557270942459,0.006264239301760223,0.3306237346524131,1.5834644731723218,-1.6174124108336125,-0.004332999049964736,0.8977576138043538,7.0,564.1441041745852,0.7658347505507335,1.6957516499834948,1.4729523809523806,5.360843253855134,10.310666666666664
chdf_Counting1,2.616590490779665,-1.2709719490796727,-3.435136395616306e-05,0.9948567469127743,-0.19660156058009237,0.7931277967081937,-0.2691295802790813,-2.058731896226641,-0.043581406983112816,1.206469046318791,-0.7066689596152789,-0.004181861225754426,0.3820050361922897,1.421540466474319,-1.0924022789498717,-0.005371746970174081,0.8750967531334869,6.0,-125.34594222038226,0.6406504446177991,1.54546504527387,1.8446666666666667,3.8439026677067947,11.068
chdf_Counting2,2.4912674214321324,-1.8832615716447876,4.087422106683031e-05,0.9890494723561779,-0.40140414640834887,0.2678836439320984,0.029720040251178,-1.3228472661162676,-0.028322658763190636,1.6904786012370379,-1.2609351647235234,0.011892429270692137,0.5160097851795673,0.974505467797107,-1.3316971264412452,-0.011531880640244525,0.7201380271759505,7.0,357.17227129408576,1.113817391232953,2.9514137659605613,1.9376666666666669,7.79672173863067,11.626000000000001
chdf_Counting3,1.70119905252909,-1.3924951254455056,0.00011054542072536909,0.999479030772369,-1.6077249070804882,0.1007684809794487,-0.20130506150868502,-1.2216912084233111,-0.0546248090940616,0.4555506735340549,-0.2625688555650437,0.0016327364372260272,0.09679576533112427,1.2614331755522958,-1.2470643861652513,0.003572104428206573,0.9816461872011794,10.0,49.00368349450307,0.19571048503643504,0.7181195290990986,0.9545999999999999,1.9571048503643504,9.546
